Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
922.015793,trial_spawn,B1_T140,clear_hit,Hit,,5,5
922.767909,controller_right,,,,,,41
927.026696,trial_spawn,B1_T141,near_miss,Miss,,15,15
927.653117,controller_right,,,,,,41
934.321593,trial_spawn,B1_T142,near_hit,Miss,,8,8
935.129829,controller_right,,,,,,41
941.617209,trial_spawn,B1_T143,clear_miss,Miss,,20,20
942.243672,controller_right,,,,,,41
948.914299,trial_spawn,B1_T144,near_hit,Miss,,12,12
949.526846,controller_right,,,,,,41
953.925611,trial_spawn,B1_T145,clear_hit,Hit,,5,5
954.775900,controller_left,,,,,,40
958.936214,trial_spawn,B1_T146,clear_miss,Miss,,23,23
959.758527,controller_right,,,,,,41
963.948669,trial_spawn,B1_T147,near_hit,Miss,,11,11
964.798429,controller_right,,,,,,41
968.961072,trial_spawn,B1_T148,near_hit,Miss,,9,9
970.354111,controller_left,,,,,,40
976.257110,trial_spawn,B1_T149,near_hit,Miss,,8,8
977.147401,controller_right,,,,,,41
983.551981,trial_spawn,B1_T150,clear_miss,Miss,,20,20
984.457615,controller_right,,,,,,41
990.846595,trial_spawn,B1_T151,near_miss,Miss,,18,18
991.528959,controller_right,,,,,,41
995.857761,trial_spawn,B1_T152,near_miss,Miss,,17,17
997.528508,controller_right,,,,,,41
1000.869762,trial_spawn,B1_T153,near_hit,Miss,,11,11
1001.523953,controller_right,,,,,,41
1005.881466,trial_spawn,B1_T154,near_hit,Miss,,9,9
1007.148581,controller_right,,,,,,41
1013.176684,trial_spawn,B1_T155,near_hit,Miss,,8,8
1014.416003,controller_right,,,,,,41
1020.472598,trial_spawn,B1_T156,clear_miss,Miss,,20,20
1022.283225,controller_right,,,,,,41
1027.768313,trial_spawn,B1_T157,near_miss,Miss,,18,18
1028.603247,controller_right,,,,,,41
1032.779386,trial_spawn,B1_T158,clear_hit,Hit,,5,5
1033.614934,controller_left,,,,,,40
1037.790934,trial_spawn,B1_T159,near_hit,Miss,,11,11
1038.570318,controller_right,,,,,,41
1042.803621,trial_spawn,B1_T160,near_hit,Miss,,9,9
1043.402455,controller_right,,,,,,41
1050.097660,trial_spawn,B1_T161,near_hit,Miss,,8,8
1050.919420,controller_right,,,,,,41
1057.393037,trial_spawn,B1_T162,clear_miss,Miss,,20,20
1059.857070,controller_right,,,,,,41
1064.688096,trial_spawn,B1_T163,near_miss,Miss,,14,14
1065.342944,controller_right,,,,,,41
1071.985395,trial_spawn,B1_T164,clear_miss,Miss,,20,20
1072.723273,controller_right,,,,,,41
1076.189352,controller_right,,,,,,41
1079.280260,trial_spawn,B1_T165,near_miss,Miss,,18,18
1082.788233,trial_too_slow,,,,,,31
1120.195855,controller_right,,,,,,41
1120.195855,trial_spawn,B1_T166,near_miss,Miss,,17,17
1123.703499,trial_too_slow,,,,,,31
0.000000,session_end,,,,,,57
