subject_id,session_number,block_number,trial_number,trial_type,correct_response,previous_speed,current_speed,speed_sequence,transition_status,trajectory_offset_cm,trial_trigger_code,response_trigger_code,trigger_timestamp,participant_response,reaction_time_ms,accuracy,trial_interrupted,timestamp
franc-task2,1,1,104,near_hit,MISS,fast,fast,fast-fast,repetition,38.53,0,0,0.0000,MISS,1350.20,1,0,2026-07-10T16:05:38.2540928+02:00
franc-task2,1,1,105,clear_miss,MISS,fast,fast,fast-fast,repetition,-86.85,0,0,0.0000,HIT,1113.68,0,0,2026-07-10T16:05:43.0287930+02:00
franc-task2,1,1,106,near_hit,MISS,fast,slow,fast-slow,transition,-34.24,0,0,0.0000,HIT,891.15,0,0,2026-07-10T16:05:47.8197697+02:00
franc-task2,1,1,107,near_miss,MISS,slow,slow,slow-slow,repetition,51.72,0,0,0.0000,MISS,1379.31,1,0,2026-07-10T16:05:55.6069943+02:00
franc-task2,1,1,108,clear_miss,MISS,slow,slow,slow-slow,repetition,69.90,0,0,0.0000,MISS,640.93,1,0,2026-07-10T16:06:02.1632093+02:00
franc-task2,1,1,109,near_hit,MISS,slow,slow,slow-slow,repetition,42.85,0,0,0.0000,MISS,863.44,1,0,2026-07-10T16:06:09.6824414+02:00
franc-task2,1,1,110,near_hit,MISS,slow,fast,slow-fast,transition,-41.72,0,0,0.0000,MISS,895.48,1,0,2026-07-10T16:06:17.0188448+02:00
franc-task2,1,1,111,near_miss,MISS,fast,fast,fast-fast,repetition,-51.58,0,0,0.0000,MISS,570.75,1,0,2026-07-10T16:06:21.6919875+02:00
franc-task2,1,1,112,near_hit,MISS,fast,fast,fast-fast,repetition,36.19,0,0,0.0000,MISS,1447.56,1,0,2026-07-10T16:06:27.5814574+02:00
franc-task2,1,1,113,near_miss,MISS,fast,slow,fast-slow,transition,-54.32,0,0,0.0000,MISS,640.50,1,0,2026-07-10T16:06:31.7845192+02:00
franc-task2,1,1,114,near_miss,MISS,slow,slow,slow-slow,repetition,-45.09,0,0,0.0000,HIT,278.32,0,0,2026-07-10T16:06:38.7180148+02:00
franc-task2,1,1,115,clear_hit,HIT,slow,slow,slow-slow,repetition,0.00,0,0,0.0000,HIT,1364.15,1,0,2026-07-10T16:06:47.0985693+02:00
franc-task2,1,1,116,near_miss,MISS,slow,slow,slow-slow,repetition,-55.99,0,0,0.0000,MISS,695.95,1,0,2026-07-10T16:06:53.7257619+02:00
franc-task2,1,1,117,clear_hit,HIT,slow,slow,slow-slow,repetition,0.00,0,0,0.0000,HIT,932.75,1,0,2026-07-10T16:07:01.2575209+02:00
franc-task2,1,1,118,near_miss,MISS,slow,slow,slow-slow,repetition,-47.52,0,0,0.0000,MISS,1266.95,1,0,2026-07-10T16:07:08.8868031+02:00
franc-task2,1,1,119,clear_hit,HIT,slow,slow,slow-slow,repetition,-2.21,0,0,0.0000,HIT,822.04,1,0,2026-07-10T16:07:15.7377587+02:00
franc-task2,1,1,120,near_hit,MISS,slow,fast,slow-fast,transition,35.52,0,0,0.0000,MISS,1044.19,1,0,2026-07-10T16:07:23.2546401+02:00
franc-task2,1,1,121,near_miss,MISS,fast,fast,fast-fast,repetition,47.30,0,0,0.0000,MISS,682.13,1,0,2026-07-10T16:07:27.9046280+02:00
franc-task2,1,1,122,near_hit,MISS,fast,fast,fast-fast,repetition,34.47,0,0,0.0000,MISS,988.34,1,0,2026-07-10T16:07:33.2231665+02:00
franc-task2,1,1,123,near_miss,MISS,fast,slow,fast-slow,transition,55.19,0,0,0.0000,MISS,751.69,1,0,2026-07-10T16:07:37.9985108+02:00
franc-task2,1,1,124,clear_hit,HIT,slow,slow,slow-slow,repetition,-5.82,0,0,0.0000,HIT,1351.04,1,0,2026-07-10T16:07:45.8927555+02:00
franc-task2,1,1,125,near_hit,MISS,slow,slow,slow-slow,repetition,-37.41,0,0,0.0000,HIT,1337.05,0,0,2026-07-10T16:07:53.1743584+02:00
franc-task2,1,1,126,near_hit,MISS,slow,fast,slow-fast,transition,41.32,0,0,0.0000,MISS,710.16,1,0,2026-07-10T16:07:59.8436346+02:00
franc-task2,1,1,127,near_hit,MISS,fast,fast,fast-fast,repetition,31.90,0,0,0.0000,MISS,863.81,1,0,2026-07-10T16:08:05.0089417+02:00
franc-task2,1,1,128,clear_hit,HIT,fast,fast,fast-fast,repetition,-4.66,0,0,0.0000,HIT,668.58,1,0,2026-07-10T16:08:09.8253391+02:00
franc-task2,1,1,129,near_miss,MISS,fast,slow,fast-slow,transition,-56.00,0,0,0.0000,MISS,975.07,1,0,2026-07-10T16:08:15.1433159+02:00
franc-task2,1,1,130,clear_hit,HIT,slow,slow,slow-slow,repetition,0.00,0,0,0.0000,HIT,2046.56,1,0,2026-07-10T16:08:23.5110341+02:00
