Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
387.520039,pps_trial_start,B1_T68,Both,,,39,39
389.942352,pps_vib_fired,B1_T68,,,,D2,127
390.234859,pps_response,,,,,,62
392.239617,pps_trial_start,B1_T69,Both,,,38,38
393.186354,pps_vib_fired,B1_T69,,,,D2,127
393.451066,pps_response,,,,,,62
396.750385,pps_trial_start,B1_T70,Both,,,40,40
397.697236,pps_vib_fired,B1_T70,,,,D2,127
397.975911,pps_response,,,,,,62
401.261098,pps_trial_start,B1_T71,TactileOnly,,,31,31
401.261098,pps_vib_fired,B1_T71,,,,D7,127
406.008808,pps_response,,,,,,62
407.512241,pps_trial_start,B1_T72,TactileOnly,,,19,19
409.015465,pps_vib_fired,B1_T72,,,,D4,127
409.558722,pps_response,,,,,,62
412.022719,pps_trial_start,B1_T73,Both,,,50,50
412.607318,pps_vib_fired,B1_T73,,,,D5,127
412.955780,pps_response,,,,,,62
416.533616,pps_trial_start,B1_T74,Both,,,45,45
418.232846,pps_vib_fired,B1_T74,,,,D4,127
418.594526,pps_response,,,,,,62
421.253905,pps_trial_start,B1_T75,TactileOnly,,,32,32
421.253905,pps_vib_fired,B1_T75,,,,D7,127
425.876157,pps_response,,,,,,62
427.379344,pps_trial_start,B1_T76,VisualOnly,,,2,2
431.890753,pps_trial_start,B1_T77,VisualOnly,,,3,3
436.609847,pps_trial_start,B1_T78,Both,,,33,33
439.797593,pps_vib_fired,B1_T78,,,,D1,127
440.063502,pps_response,,,,,,62
441.551854,pps_trial_start,B1_T79,TactileOnly,,,9,9
443.779118,pps_vib_fired,B1_T79,,,,D2,127
444.141163,pps_response,,,,,,62
446.062678,pps_trial_start,B1_T80,VisualOnly,,,4,4
450.573613,pps_trial_start,B1_T81,VisualOnly,,,1,1
455.292748,pps_trial_start,B1_T82,Both,,,39,39
455.523336,pps_response,,,,,,62
457.715727,pps_vib_fired,B1_T82,,,,D2,127
460.012744,pps_trial_start,B1_T83,VisualOnly,,,2,2
464.523156,pps_trial_start,B1_T84,Both,,,58,58
464.731794,pps_vib_fired,B1_T84,,,,D7,127
465.010505,pps_response,,,,,,62
469.034093,pps_trial_start,B1_T85,VisualOnly,,,4,4
473.544391,pps_trial_start,B1_T86,TactileOnly,,,13,13
475.396083,pps_vib_fired,B1_T86,,,,D3,127
475.674411,pps_response,,,,,,62
478.069131,pps_trial_start,B1_T87,Both,,,43,43
480.115505,pps_vib_fired,B1_T87,,,,D3,127
480.505409,pps_response,,,,,,62
482.788989,pps_trial_start,B1_T88,Both,,,54,54
483.248279,pps_vib_fired,B1_T88,,,,D6,127
483.623855,pps_response,,,,,,62
487.299402,pps_trial_start,B1_T89,Both,,,47,47
488.997906,pps_vib_fired,B1_T89,,,,D4,127
489.275980,pps_response,,,,,,62
492.018958,pps_trial_start,B1_T90,VisualOnly,,,1,1
496.738338,pps_trial_start,B1_T91,VisualOnly,,,1,1
501.458155,pps_trial_start,B1_T92,Both,,,44,44
502.279559,pps_vib_fired,B1_T92,,,,D3,127
502.585964,pps_response,,,,,,62
505.968314,pps_trial_start,B1_T93,Both,,,45,45
507.667169,pps_vib_fired,B1_T93,,,,D4,127
507.959777,pps_response,,,,,,62
510.688601,pps_trial_start,B1_T94,TactileOnly,,,7,7
513.695586,pps_vib_fired,B1_T94,,,,D1,127
514.029873,pps_response,,,,,,62
515.533458,pps_trial_start,B1_T95,Both,,,43,43
517.580315,pps_vib_fired,B1_T95,,,,D3,127
522.090747,pps_response,,,,,,62
523.594276,pps_trial_start,B1_T96,Both,,,48,48
524.290404,pps_vib_fired,B1_T96,,,,D4,127
524.610508,pps_response,,,,,,62
528.105146,pps_trial_start,B1_T97,Both,,,36,36
529.302098,pps_vib_fired,B1_T97,,,,D1,127
529.636548,pps_response,,,,,,62
532.615740,pps_trial_start,B1_T98,Both,,,53,53
533.590420,pps_vib_fired,B1_T98,,,,D6,127
533.979979,pps_response,,,,,,62
537.335300,pps_trial_start,B1_T99,Both,,,41,41
539.382020,pps_vib_fired,B1_T99,,,,D3,127
539.688090,pps_response,,,,,,62
542.054805,pps_trial_start,B1_T100,Both,,,35,35
545.243609,pps_vib_fired,B1_T100,,,,D1,127
545.503037,pps_response,,,,,,62
546.997821,pps_trial_start,B1_T101,Both,,,50,50
547.582909,pps_vib_fired,B1_T101,,,,D5,127
547.875567,pps_response,,,,,,62
551.509407,pps_trial_start,B1_T102,VisualOnly,,,2,2
556.020077,pps_trial_start,B1_T103,TactileOnly,,,22,22
556.409912,pps_vib_fired,B1_T103,,,,D5,127
556.743620,pps_response,,,,,,62
560.530020,pps_trial_start,B1_T104,TactileOnly,,,14,14
561.156594,pps_vib_fired,B1_T104,,,,D3,127
561.310016,pps_response,,,,,,62
565.039897,pps_trial_start,B1_T105,TactileOnly,,,24,24
565.429732,pps_vib_fired,B1_T105,,,,D5,127
565.666957,pps_response,,,,,,62
569.551829,pps_trial_start,B1_T106,Both,,,51,51
570.916309,pps_vib_fired,B1_T106,,,,D5,127
571.529240,pps_response,,,,,,62
574.268685,pps_trial_start,B1_T107,Both,,,46,46
574.965247,pps_vib_fired,B1_T107,,,,D4,127
575.285906,pps_response,,,,,,62
578.781947,pps_trial_start,B1_T108,TactileOnly,,,5,5
581.788765,pps_vib_fired,B1_T108,,,,D1,127
582.095116,pps_response,,,,,,62
583.599044,pps_trial_start,B1_T109,Both,,,40,40
584.546265,pps_vib_fired,B1_T109,,,,D2,127
585.883152,pps_response,,,,,,62
588.109808,pps_trial_start,B1_T110,Both,,,51,51
589.474845,pps_vib_fired,B1_T110,,,,D5,127
590.226180,pps_response,,,,,,62
592.828604,pps_trial_start,B1_T111,Both,,,54,54
593.288602,pps_vib_fired,B1_T111,,,,D6,127
593.663926,pps_response,,,,,,62
597.339199,pps_trial_start,B1_T112,Both,,,49,49
598.703603,pps_vib_fired,B1_T112,,,,D5,127
599.093540,pps_response,,,,,,62
602.059510,pps_trial_start,B1_T113,Both,,,45,45
603.757779,pps_vib_fired,B1_T113,,,,D4,127
604.050569,pps_response,,,,,,62
606.779445,pps_trial_start,B1_T114,Both,,,48,48
607.475185,pps_vib_fired,B1_T114,,,,D4,127
607.851326,pps_response,,,,,,62
611.289803,pps_trial_start,B1_T115,TactileOnly,,,8,8
611.888405,pps_response,,,,,,62
612.291994,pps_vib_fired,B1_T115,,,,D1,127
615.800601,pps_trial_start,B1_T116,Both,,,44,44
616.621845,pps_vib_fired,B1_T116,,,,D3,127
616.942190,pps_response,,,,,,62
620.311157,pps_trial_start,B1_T117,VisualOnly,,,3,3
625.030793,pps_trial_start,B1_T118,Both,,,52,52
625.615631,pps_vib_fired,B1_T118,,,,D5,127
626.046974,pps_response,,,,,,62
629.541345,pps_trial_start,B1_T119,VisualOnly,,,4,4
634.052326,pps_trial_start,B1_T120,VisualOnly,,,2,2
638.562764,pps_trial_start,B1_T121,Both,,,35,35
641.751002,pps_vib_fired,B1_T121,,,,D1,127
642.127493,pps_response,,,,,,62
643.630425,pps_trial_start,B1_T122,Both,,,57,57
643.839516,pps_vib_fired,B1_T122,,,,D7,127
644.215142,pps_response,,,,,,62
648.349786,pps_trial_start,B1_T123,TactileOnly,,,25,25
649.129332,pps_vib_fired,B1_T123,,,,D6,127
649.463851,pps_response,,,,,,62
652.861158,pps_trial_start,B1_T124,Both,,,38,38
653.807775,pps_vib_fired,B1_T124,,,,D2,127
654.127645,pps_response,,,,,,62
657.371930,pps_trial_start,B1_T125,Both,,,56,56
657.831386,pps_vib_fired,B1_T125,,,,D6,127
658.164992,pps_response,,,,,,62
661.882534,pps_trial_start,B1_T126,Both,,,49,49
663.246836,pps_vib_fired,B1_T126,,,,D5,127
667.854564,pps_response,,,,,,62
669.358433,pps_trial_start,B1_T127,VisualOnly,,,3,3
674.078302,pps_trial_start,B1_T128,Both,,,41,41
676.124547,pps_vib_fired,B1_T128,,,,D3,127
679.006529,pps_response,,,,,,62
680.510025,pps_trial_start,B1_T129,Both,,,42,42
681.331133,pps_vib_fired,B1_T129,,,,D3,127
681.638075,pps_response,,,,,,62
685.021459,pps_trial_start,B1_T130,VisualOnly,,,4,4
689.532290,pps_trial_start,B1_T131,TactileOnly,,,29,29
689.532290,pps_vib_fired,B1_T131,,,,D7,127
694.195443,pps_response,,,,,,62
695.699263,pps_trial_start,B1_T132,Both,,,33,33
698.887667,pps_vib_fired,B1_T132,,,,D1,127
699.180073,pps_response,,,,,,62
700.683906,pps_trial_start,B1_T133,Both,,,52,52
701.268889,pps_vib_fired,B1_T133,,,,D5,127
701.589455,pps_response,,,,,,62
705.196196,pps_trial_start,B1_T134,Both,,,42,42
706.015048,pps_vib_fired,B1_T134,,,,D3,127
706.419112,pps_response,,,,,,62
709.704812,pps_trial_start,B1_T135,Both,,,58,58
709.913672,pps_vib_fired,B1_T135,,,,D7,127
710.289588,pps_response,,,,,,62
714.215236,pps_trial_start,B1_T136,Both,,,50,50
714.799894,pps_vib_fired,B1_T136,,,,D5,127
715.245654,pps_response,,,,,,62
718.725872,pps_trial_start,B1_T137,TactileOnly,,,12,12
719.477985,pps_vib_fired,B1_T137,,,,D2,127
719.811871,pps_response,,,,,,62
723.236913,pps_trial_start,B1_T138,TactileOnly,,,20,20
723.738427,pps_vib_fired,B1_T138,,,,D4,127
724.100297,pps_response,,,,,,62
727.747624,pps_trial_start,B1_T139,Both,,,44,44
728.569059,pps_vib_fired,B1_T139,,,,D3,127
728.847329,pps_response,,,,,,62
732.259050,pps_trial_start,B1_T140,Both,,,34,34
733.456773,pps_vib_fired,B1_T140,,,,D1,127
733.720698,pps_response,,,,,,62
747.851260,pps_trial_start,B2_T01,VisualOnly,,,1,1
752.570411,pps_trial_start,B2_T02,Both,,,55,55
753.545151,pps_vib_fired,B2_T02,,,,D6,127
753.809981,pps_response,,,,,,62
757.290272,pps_trial_start,B2_T03,TactileOnly,,,29,29
757.290272,pps_vib_fired,B2_T03,,,,D7,127
761.940698,pps_response,,,,,,62
763.443939,pps_trial_start,B2_T04,Both,,,60,60
763.653279,pps_vib_fired,B2_T04,,,,D7,127
764.014840,pps_response,,,,,,62
767.953975,pps_trial_start,B2_T05,TactileOnly,,,11,11
770.182064,pps_vib_fired,B2_T05,,,,D2,127
770.502096,pps_response,,,,,,62
772.465302,pps_trial_start,B2_T06,TactileOnly,,,21,21
773.635099,pps_vib_fired,B2_T06,,,,D5,127
774.011019,pps_response,,,,,,62
776.990039,pps_trial_start,B2_T07,VisualOnly,,,3,3
781.710522,pps_trial_start,B2_T08,Both,,,34,34
782.908073,pps_vib_fired,B2_T08,,,,D1,127
783.256485,pps_response,,,,,,62
786.220902,pps_trial_start,B2_T09,VisualOnly,,,1,1
790.940637,pps_trial_start,B2_T10,Both,,,37,37
793.363698,pps_vib_fired,B2_T10,,,,D2,127
793.614552,pps_response,,,,,,62
795.660397,pps_trial_start,B2_T11,TactileOnly,,,26,26
795.925272,pps_vib_fired,B2_T11,,,,D6,127
796.287648,pps_response,,,,,,62
800.171390,pps_trial_start,B2_T12,VisualOnly,,,4,4
800.630623,pps_response,,,,,,62
804.681701,pps_trial_start,B2_T13,Both,,,38,38
805.628921,pps_vib_fired,B2_T13,,,,D2,127
805.879391,pps_response,,,,,,62
809.192609,pps_trial_start,B2_T14,Both,,,48,48
809.888912,pps_vib_fired,B2_T14,,,,D4,127
810.223087,pps_response,,,,,,62
813.703172,pps_trial_start,B2_T15,Both,,,59,59
813.911135,pps_vib_fired,B2_T15,,,,D7,127
814.538036,pps_response,,,,,,62
818.423353,pps_trial_start,B2_T16,Both,,,45,45
820.121196,pps_vib_fired,B2_T16,,,,D4,127
821.471859,pps_response,,,,,,62
823.143089,pps_trial_start,B2_T17,Both,,,44,44
823.964208,pps_vib_fired,B2_T17,,,,D3,127
824.243309,pps_response,,,,,,62
827.653268,pps_trial_start,B2_T18,Both,,,51,51
829.015919,pps_vib_fired,B2_T18,,,,D5,127
829.364363,pps_response,,,,,,62
832.371712,pps_trial_start,B2_T19,TactileOnly,,,30,30
832.371712,pps_vib_fired,B2_T19,,,,D7,127
837.161423,pps_response,,,,,,62
838.664893,pps_trial_start,B2_T20,TactileOnly,,,6,6
839.667073,pps_vib_fired,B2_T20,,,,D1,127
840.029271,pps_response,,,,,,62
843.175942,pps_trial_start,B2_T21,Both,,,44,44
843.997045,pps_vib_fired,B2_T21,,,,D3,127
844.247627,pps_response,,,,,,62
847.686070,pps_trial_start,B2_T22,TactileOnly,,,14,14
848.299273,pps_vib_fired,B2_T22,,,,D3,127
848.744913,pps_response,,,,,,62
852.197508,pps_trial_start,B2_T23,Both,,,46,46
852.726397,pps_response,,,,,,62
852.893429,pps_vib_fired,B2_T23,,,,D4,127
856.707668,pps_trial_start,B2_T24,Both,,,43,43
858.754604,pps_vib_fired,B2_T24,,,,D3,127
859.630784,pps_response,,,,,,62
861.427466,pps_trial_start,B2_T25,VisualOnly,,,4,4
865.938699,pps_trial_start,B2_T26,Both,,,50,50
866.522965,pps_vib_fired,B2_T26,,,,D5,127
866.857177,pps_response,,,,,,62
870.449530,pps_trial_start,B2_T27,VisualOnly,,,2,2
874.956945,pps_trial_start,B2_T28,TactileOnly,,,31,31
874.956945,pps_vib_fired,B2_T28,,,,D7,127
878.997329,pps_response,,,,,,62
880.500654,pps_trial_start,B2_T29,VisualOnly,,,1,1
