Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
269.744423,pps_vib_fired,B1_T61,,,,D1,127
270.050418,pps_response,,,,,,62
272.458319,pps_trial_start,B1_T62,Both,,,46,46
272.945830,pps_vib_fired,B1_T62,,,,D4,127
273.293528,pps_response,,,,,,62
276.176783,pps_trial_start,B1_T63,Both,,,50,50
276.552254,pps_vib_fired,B1_T63,,,,D5,127
276.845055,pps_response,,,,,,62
279.893548,pps_trial_start,B1_T64,TactileOnly,,,13,13
281.439063,pps_vib_fired,B1_T64,,,,D3,127
281.689837,pps_response,,,,,,62
283.625212,pps_trial_start,B1_T65,TactileOnly,,,21,21
284.599471,pps_vib_fired,B1_T65,,,,D5,127
284.920280,pps_response,,,,,,62
287.355929,pps_trial_start,B1_T66,TactileOnly,,,13,13
288.901550,pps_vib_fired,B1_T66,,,,D3,127
289.180025,pps_response,,,,,,62
291.087403,pps_trial_start,B1_T67,TactileOnly,,,14,14
291.713766,pps_vib_fired,B1_T67,,,,D3,127
292.020082,pps_response,,,,,,62
294.804252,pps_trial_start,B1_T68,TactileOnly,,,22,22
295.194377,pps_vib_fired,B1_T68,,,,D5,127
295.500455,pps_response,,,,,,62
298.521062,pps_trial_start,B1_T69,VisualOnly,,,2,2
302.237932,pps_trial_start,B1_T70,Both,,,50,50
302.614094,pps_vib_fired,B1_T70,,,,D5,127
302.919977,pps_response,,,,,,62
305.956190,pps_trial_start,B1_T71,Both,,,50,50
306.331575,pps_vib_fired,B1_T71,,,,D5,127
306.651987,pps_response,,,,,,62
309.674546,pps_trial_start,B1_T72,Both,,,50,50
310.049973,pps_vib_fired,B1_T72,,,,D5,127
310.342501,pps_response,,,,,,62
313.390464,pps_trial_start,B1_T73,Both,,,41,41
314.921882,pps_vib_fired,B1_T73,,,,D3,127
315.270102,pps_response,,,,,,62
317.108201,pps_trial_start,B1_T74,Both,,,49,49
318.068357,pps_vib_fired,B1_T74,,,,D5,127
318.430160,pps_response,,,,,,62
320.824076,pps_trial_start,B1_T75,Both,,,57,57
320.824076,pps_vib_fired,B1_T75,,,,D7,127
321.381125,pps_response,,,,,,62
324.541073,pps_trial_start,B1_T76,Both,,,46,46
325.028539,pps_vib_fired,B1_T76,,,,D4,127
325.348427,pps_response,,,,,,62
328.258259,pps_trial_start,B1_T77,Both,,,34,34
329.246998,pps_vib_fired,B1_T77,,,,D1,127
329.581126,pps_response,,,,,,62
331.975449,pps_trial_start,B1_T78,VisualOnly,,,2,2
335.692725,pps_trial_start,B1_T79,TactileOnly,,,10,10
336.444378,pps_vib_fired,B1_T79,,,,D2,127
336.750871,pps_response,,,,,,62
339.409978,pps_trial_start,B1_T80,Both,,,46,46
339.897415,pps_vib_fired,B1_T80,,,,D4,127
340.259328,pps_response,,,,,,62
343.126798,pps_trial_start,B1_T81,Both,,,54,54
343.377425,pps_vib_fired,B1_T81,,,,D6,127
343.697702,pps_response,,,,,,62
346.844513,pps_trial_start,B1_T82,TactileOnly,,,18,18
347.345557,pps_vib_fired,B1_T82,,,,D4,127
347.610329,pps_response,,,,,,62
350.561324,pps_trial_start,B1_T83,Both,,,41,41
352.092862,pps_vib_fired,B1_T83,,,,D3,127
352.399155,pps_response,,,,,,62
354.278722,pps_trial_start,B1_T84,Both,,,33,33
356.770425,pps_vib_fired,B1_T84,,,,D1,127
357.049382,pps_response,,,,,,62
358.260605,pps_trial_start,B1_T85,Both,,,49,49
359.221513,pps_vib_fired,B1_T85,,,,D5,127
359.514360,pps_response,,,,,,62
361.977920,pps_trial_start,B1_T86,Both,,,53,53
362.618358,pps_vib_fired,B1_T86,,,,D6,127
362.966884,pps_response,,,,,,62
365.695234,pps_trial_start,B1_T87,Both,,,46,46
366.182712,pps_vib_fired,B1_T87,,,,D4,127
366.461333,pps_response,,,,,,62
369.412461,pps_trial_start,B1_T88,TactileOnly,,,6,6
370.414380,pps_vib_fired,B1_T88,,,,D1,127
370.693042,pps_response,,,,,,62
373.129391,pps_trial_start,B1_T89,TactileOnly,,,6,6
374.131604,pps_vib_fired,B1_T89,,,,D1,127
374.396520,pps_response,,,,,,62
376.846697,pps_trial_start,B1_T90,Both,,,41,41
378.378835,pps_vib_fired,B1_T90,,,,D3,127
378.643376,pps_response,,,,,,62
380.564466,pps_trial_start,B1_T91,VisualOnly,,,1,1
384.281307,pps_trial_start,B1_T92,VisualOnly,,,1,1
387.998399,pps_trial_start,B1_T93,Both,,,37,37
389.849929,pps_vib_fired,B1_T93,,,,D2,127
390.198186,pps_response,,,,,,62
391.715360,pps_trial_start,B1_T94,TactileOnly,,,25,25
392.369849,pps_vib_fired,B1_T94,,,,D6,127
392.717828,pps_response,,,,,,62
395.446206,pps_trial_start,B1_T95,Both,,,33,33
397.937965,pps_vib_fired,B1_T95,,,,D1,127
398.185404,pps_response,,,,,,62
399.386374,pps_trial_start,B1_T96,Both,,,57,57
399.386374,pps_vib_fired,B1_T96,,,,D7,127
403.326223,pps_response,,,,,,62
404.537117,pps_trial_start,B1_T97,Both,,,46,46
405.024570,pps_vib_fired,B1_T97,,,,D4,127
405.344723,pps_response,,,,,,62
408.254279,pps_trial_start,B1_T98,Both,,,38,38
408.992147,pps_vib_fired,B1_T98,,,,D2,127
409.298559,pps_response,,,,,,62
411.971652,pps_trial_start,B1_T99,TactileOnly,,,26,26
412.236115,pps_vib_fired,B1_T99,,,,D6,127
412.583902,pps_response,,,,,,62
415.689248,pps_trial_start,B1_T100,VisualOnly,,,2,2
419.406008,pps_trial_start,B1_T101,TactileOnly,,,10,10
420.157674,pps_vib_fired,B1_T101,,,,D2,127
420.450317,pps_response,,,,,,62
423.123125,pps_trial_start,B1_T102,Both,,,41,41
424.654774,pps_vib_fired,B1_T102,,,,D3,127
424.919172,pps_response,,,,,,62
426.841172,pps_trial_start,B1_T103,TactileOnly,,,13,13
428.386610,pps_vib_fired,B1_T103,,,,D3,127
428.735368,pps_response,,,,,,62
430.572318,pps_trial_start,B1_T104,Both,,,49,49
431.533017,pps_vib_fired,B1_T104,,,,D5,127
431.852951,pps_response,,,,,,62
434.289010,pps_trial_start,B1_T105,Both,,,46,46
434.776389,pps_vib_fired,B1_T105,,,,D4,127
435.124578,pps_response,,,,,,62
438.006612,pps_trial_start,B1_T106,Both,,,38,38
438.744956,pps_vib_fired,B1_T106,,,,D2,127
439.037144,pps_response,,,,,,62
441.724465,pps_trial_start,B1_T107,TactileOnly,,,26,26
441.988378,pps_vib_fired,B1_T107,,,,D6,127
442.350834,pps_response,,,,,,62
445.441238,pps_trial_start,B1_T108,TactileOnly,,,18,18
445.942320,pps_vib_fired,B1_T108,,,,D4,127
446.262527,pps_response,,,,,,62
449.158365,pps_trial_start,B1_T109,Both,,,38,38
449.896454,pps_vib_fired,B1_T109,,,,D2,127
450.174865,pps_response,,,,,,62
452.875964,pps_trial_start,B1_T110,Both,,,38,38
453.613668,pps_vib_fired,B1_T110,,,,D2,127
453.905808,pps_response,,,,,,62
