subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,stimulus_onset_ms,position_D7_ms,position_D6_ms,position_D5_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,vibration_device,trial_interrupted,timestamp
theo,1,2,131,VT,1,slow,narrow,D6,1119491.435,1119491.435,1119491.435,1120131.393,1120451.846,1120730.355,1121022.768,1121342.956,1121983.571,1120131.393,1120410.080,278.7,None,0,2026-07-09T15:36:12.1643100+02:00
theo,1,2,132,VT,1,slow,narrow,D2,1123208.932,1123208.932,1123208.932,1123849.198,1124168.956,1124447.298,1124739.909,1125059.888,1125700.185,1125059.888,1125352.290,292.4,None,0,2026-07-09T15:36:15.8813260+02:00
theo,1,2,133,VT,1,slow,narrow,D7,1126924.725,1126924.725,1126924.725,1127565.566,1127885.776,1128164.327,1128456.764,1128776.839,1129417.703,1126924.725,1127537.710,613.0,None,0,2026-07-09T15:36:19.5993902+02:00
theo,1,2,134,T,1,fast,narrow,D6,1130642.102,,,,,,,,,1130906.755,1131240.859,334.1,None,0,2026-07-09T15:36:23.3163224+02:00
theo,1,2,135,VT,1,fast,narrow,D6,1134359.437,1134359.437,1134359.437,1134610.248,1134735.685,1134847.096,1134971.944,1135097.497,1135348.564,1134610.248,1134986.057,375.8,None,0,2026-07-09T15:36:27.0328960+02:00
theo,1,2,136,VT,1,fast,narrow,D7,1138076.777,1138076.777,1138076.777,1138327.219,1138452.620,1138564.072,1138675.658,1138814.646,1139064.966,1138076.777,1138745.404,668.6,None,0,2026-07-09T15:36:30.7502289+02:00
theo,1,2,137,T,1,fast,narrow,D6,1141793.990,,,,,,,,,1142058.331,1142350.824,292.5,None,0,2026-07-09T15:36:34.4674063+02:00
theo,1,2,138,T,1,slow,narrow,D2,1145510.856,,,,,,,,,1147363.685,1147684.166,320.5,None,0,2026-07-09T15:36:38.1855084+02:00
theo,1,2,139,VT,1,slow,narrow,D5,1149229.771,1149229.771,1149229.771,1149871.083,1150190.483,1150468.724,1150761.375,1151081.428,1151721.575,1150190.483,1150565.969,375.5,None,0,2026-07-09T15:36:41.9028357+02:00
theo,1,2,140,T,1,slow,narrow,D6,1152946.725,,,,,,,,,1153601.518,1153866.126,264.6,None,0,2026-07-09T15:36:45.6346658+02:00
theo,1,2,141,VT,1,fast,narrow,D1,1156678.434,1156678.434,1156678.434,1156929.351,1157054.276,1157165.942,1157291.069,1157416.490,1157666.946,1157666.946,1157931.993,265.0,None,0,2026-07-09T15:36:49.3528180+02:00
theo,1,2,142,V,0,fast,narrow,,1160396.845,1160396.845,1160396.845,1160647.455,1160772.720,1160883.908,1161009.214,1161134.158,1161384.708,,,,None,0,2026-07-09T15:36:53.0699370+02:00
theo,1,2,143,VT,1,fast,narrow,D1,1164113.165,1164113.165,1164113.165,1164363.013,1164488.620,1164600.021,1164725.406,1164850.932,1165100.945,1165100.945,1165504.595,403.7,None,0,2026-07-09T15:36:56.7859118+02:00
theo,1,2,144,VT,1,slow,narrow,D2,1167829.307,1167829.307,1167829.307,1168469.865,1168790.019,1169068.353,1169360.854,1169680.882,1170321.523,1169680.882,1170042.586,361.7,None,0,2026-07-09T15:37:00.5029100+02:00
theo,1,2,145,VT,1,slow,narrow,D5,1171546.027,1171546.027,1171546.027,1172186.453,1172506.595,1172784.804,1173077.206,1173397.327,1174037.633,1172506.595,1172882.787,376.2,None,0,2026-07-09T15:37:04.2194432+02:00
theo,1,2,146,T,1,slow,narrow,D1,1175263.132,,,,,,,,,1177768.791,1178130.595,361.8,None,0,2026-07-09T15:37:08.2995913+02:00
theo,1,2,147,VT,1,slow,narrow,D2,1179341.603,1179341.603,1179341.603,1179982.069,1180302.253,1180580.655,1180873.056,1181193.352,1181833.824,1181193.352,1181500.045,306.7,None,0,2026-07-09T15:37:12.0155705+02:00
theo,1,2,148,V,0,slow,narrow,,1183058.837,1183058.837,1183058.837,1183699.265,1184019.619,1184297.817,1184590.527,1184910.463,1185551.260,,,,None,0,2026-07-09T15:37:15.7331036+02:00
theo,1,2,149,T,1,fast,narrow,D7,1186776.036,,,,,,,,,1186776.036,1191537.122,4761.1,None,0,2026-07-09T15:37:21.7057522+02:00
theo,1,2,150,VT,1,fast,narrow,D6,1192748.630,1192748.630,1192748.630,1192999.143,1193124.381,1193235.935,1193360.986,1193486.755,1193736.928,1192999.143,1193403.255,404.1,None,0,2026-07-09T15:37:25.4229215+02:00
theo,1,2,151,VT,1,fast,narrow,D6,1196465.863,1196465.863,1196465.863,1196716.888,1196841.879,1196953.351,1197078.922,1197204.169,1197454.565,1196716.888,1197022.994,306.1,None,0,2026-07-09T15:37:29.1397204+02:00
theo,1,2,152,VT,1,slow,narrow,D1,1200182.793,1200182.793,1200182.793,1200823.563,1201143.635,1201422.014,1201714.477,1202034.753,1202674.907,1202674.907,1203065.275,390.4,None,0,2026-07-09T15:37:33.2344388+02:00
theo,1,2,153,T,1,slow,narrow,D2,1204276.141,,,,,,,,,1206142.370,1206462.084,319.7,None,0,2026-07-09T15:37:36.9636360+02:00
theo,1,2,154,VT,1,slow,narrow,D1,1208007.169,1208007.169,1208007.169,1208647.779,1208967.949,1209246.542,1209539.199,1209845.474,1210499.581,1210499.581,1210834.082,334.5,None,0,2026-07-09T15:37:41.0029126+02:00
theo,1,3,1,VT,1,slow,narrow,D4,1254827.140,1254827.140,1254827.140,1255467.799,1255787.744,1256066.236,1256358.670,1256678.851,1257319.386,1256066.236,1256595.212,529.0,None,0,2026-07-09T15:38:27.5010093+02:00
theo,1,3,2,VT,1,slow,narrow,D6,1258544.835,1258544.835,1258544.835,1259185.856,1259505.275,1259783.845,1260076.330,1260396.320,1261036.531,1259185.856,1259659.063,473.2,None,0,2026-07-09T15:38:31.2188033+02:00
theo,1,3,3,T,1,slow,narrow,D7,1262261.470,,,,,,,,,1262261.470,1262874.131,612.7,None,0,2026-07-09T15:38:34.9356230+02:00
theo,1,3,4,T,1,fast,narrow,D3,1265978.620,,,,,,,,,1266591.925,1266995.610,403.7,None,0,2026-07-09T15:38:38.6534655+02:00
theo,1,3,5,VT,1,fast,narrow,D2,1269696.842,1269696.842,1269696.842,1269947.149,1270072.220,1270183.680,1270309.305,1270434.576,1270685.185,1270434.576,1270740.850,306.3,None,0,2026-07-09T15:38:42.3712967+02:00
theo,1,3,6,T,1,fast,narrow,D3,1273414.797,,,,,,,,,1274041.491,1274445.172,403.7,None,0,2026-07-09T15:38:46.0894810+02:00
theo,1,3,7,VT,1,slow,narrow,D4,1277132.006,1277132.006,1277132.006,1277772.446,1278092.649,1278370.864,1278663.390,1278983.738,1279624.156,1278370.864,1278705.377,334.5,None,0,2026-07-09T15:38:49.8065002+02:00
theo,1,3,8,T,1,slow,narrow,D6,1280849.309,,,,,,,,,1281503.874,1282158.317,654.4,None,0,2026-07-09T15:38:53.5244866+02:00
theo,1,3,9,VT,1,slow,narrow,D7,1284566.771,1284566.771,1284566.771,1285207.079,1285527.651,1285805.717,1286097.796,1286417.912,1287058.243,1284566.771,1285095.785,529.0,None,0,2026-07-09T15:38:57.2404932+02:00
theo,1,3,10,T,1,slow,narrow,D5,1288283.181,,,,,,,,,1289257.781,1289689.472,431.7,None,0,2026-07-09T15:39:00.9722408+02:00
theo,1,3,11,T,1,slow,narrow,D4,1292014.971,,,,,,,,,1293266.698,1293712.342,445.6,None,0,2026-07-09T15:39:04.6885743+02:00
theo,1,3,12,VT,1,fast,narrow,D3,1295731.217,1295731.217,1295731.217,1295981.738,1296106.904,1296218.292,1296330.197,1296468.980,1296719.476,1296330.197,1296636.607,306.4,None,0,2026-07-09T15:39:08.4053321+02:00
theo,1,3,13,VT,1,fast,narrow,D7,1299448.926,1299448.926,1299448.926,1299699.230,1299824.787,1299935.952,1300061.073,1300186.763,1300436.990,1299448.926,1300993.742,1544.8,None,0,2026-07-09T15:39:12.1226750+02:00
theo,1,3,14,VT,1,fast,narrow,D5,1303165.534,1303165.534,1303165.534,1303416.079,1303541.653,1303652.678,1303778.155,1303903.496,1304153.808,1303541.653,1303861.687,320.0,None,0,2026-07-09T15:39:15.8402001+02:00
theo,1,3,15,T,1,slow,narrow,D4,1306882.577,,,,,,,,,1308135.945,1308534.645,398.7,None,0,2026-07-09T15:39:19.5687923+02:00
theo,1,3,16,VT,1,slow,narrow,D2,1310611.301,1310611.301,1310611.301,1311252.230,1311572.383,1311851.545,1312143.864,1312450.064,1313104.528,1312450.064,1312770.868,320.8,None,0,2026-07-09T15:39:23.2868115+02:00
theo,1,3,17,T,1,slow,narrow,D3,1314329.791,,,,,,,,,1315875.086,1316250.978,375.9,None,0,2026-07-09T15:39:27.0179603+02:00
theo,1,3,18,VT,1,fast,narrow,D3,1318061.113,1318061.113,1318061.113,1318311.638,1318437.215,1318548.479,1318673.854,1318799.229,1319049.623,1318673.854,1319022.032,348.2,None,0,2026-07-09T15:39:30.7354442+02:00
theo,1,3,19,VT,1,fast,narrow,D2,1321778.170,1321778.170,1321778.170,1322029.032,1322154.421,1322265.326,1322391.060,1322516.302,1322766.947,1322516.302,1322795.369,279.1,None,0,2026-07-09T15:39:34.4530835+02:00
theo,1,3,20,V,0,fast,narrow,,1325495.356,1325495.356,1325495.356,1325746.242,1325871.348,1325982.898,1326107.899,1326233.456,1326483.744,,,,None,0,2026-07-09T15:39:38.1712469+02:00
theo,1,3,21,VT,1,slow,narrow,D4,1329213.201,1329213.201,1329213.201,1329853.764,1330173.813,1330452.624,1330745.263,1331065.284,1331705.801,1330452.624,1330800.960,348.3,None,0,2026-07-09T15:39:41.8883658+02:00
theo,1,3,22,VT,1,slow,narrow,D1,1332931.688,1332931.688,1332931.688,1333572.003,1333892.218,1334170.678,1334462.784,1334783.064,1335423.392,1335423.392,1335729.732,306.3,None,0,2026-07-09T15:39:45.8992331+02:00
theo,1,3,23,T,1,slow,narrow,D7,1336941.057,,,,,,,,,1336941.057,1337720.566,779.5,None,0,2026-07-09T15:39:49.6148072+02:00
theo,1,3,24,V,0,slow,narrow,,1340657.669,1340657.669,1340657.669,1341297.879,1341617.967,1341896.189,1342188.745,1342509.146,1343148.988,,,,None,0,2026-07-09T15:39:53.3315483+02:00
theo,1,3,25,VT,1,slow,narrow,D7,1344374.295,1344374.295,1344374.295,1345014.674,1345336.253,1345613.337,1345906.134,1346226.101,1346866.915,1344374.295,1345042.330,668.0,None,0,2026-07-09T15:39:57.0495898+02:00
theo,1,3,26,VT,1,fast,narrow,D3,1348091.782,1348091.782,1348091.782,1348342.107,1348467.517,1348578.969,1348704.607,1348829.346,1349080.333,1348704.607,1349052.167,347.6,None,0,2026-07-09T15:40:00.7661203+02:00
theo,1,3,27,T,1,fast,narrow,D1,1351808.727,,,,,,,,,1352811.686,1353535.580,723.9,None,0,2026-07-09T15:40:04.4833577+02:00
theo,1,3,28,V,0,fast,narrow,,1355525.996,1355525.996,1355525.996,1355776.774,1355901.868,1356013.152,1356138.604,1356263.927,1356514.183,,,,None,0,2026-07-09T15:40:08.2013682+02:00
theo,1,3,29,VT,1,slow,narrow,D4,1359242.843,1359242.843,1359242.843,1359883.453,1360203.886,1360481.940,1360774.502,1361094.758,1361735.073,1360481.940,1360844.148,362.2,None,0,2026-07-09T15:40:11.9177234+02:00
theo,1,3,30,T,1,slow,narrow,D3,1362962.323,,,,,,,,,1364505.453,1364825.792,320.3,None,0,2026-07-09T15:40:15.6485710+02:00
theo,1,3,31,VT,1,slow,narrow,D5,1366691.726,1366691.726,1366691.726,1367332.126,1367652.200,1367930.816,1368223.293,1368529.879,1369184.427,1367652.200,1367986.667,334.5,None,0,2026-07-09T15:40:19.3672190+02:00
theo,1,3,32,VT,1,fast,narrow,D3,1370409.267,1370409.267,1370409.267,1370660.169,1370785.107,1370896.449,1371022.131,1371147.455,1371397.601,1371022.131,1371314.346,292.2,None,0,2026-07-09T15:40:23.0838836+02:00
theo,1,3,33,T,1,fast,narrow,D2,1374126.747,,,,,,,,,1374878.235,1375184.763,306.5,None,0,2026-07-09T15:40:26.7996695+02:00
theo,1,3,34,VT,1,fast,narrow,D4,1377843.013,1377843.013,1377843.013,1378093.962,1378219.230,1378330.337,1378455.489,1378580.950,1378831.607,1378330.337,1378525.233,194.9,None,0,2026-07-09T15:40:30.5177111+02:00
theo,1,3,35,VT,1,fast,narrow,D2,1381560.100,1381560.100,1381560.100,1381810.933,1381936.489,1382047.529,1382172.724,1382298.326,1382548.767,1382298.326,1382604.590,306.3,None,0,2026-07-09T15:40:34.2349105+02:00
theo,1,3,36,T,1,fast,narrow,D6,1385277.184,,,,,,,,,1385542.092,1385904.187,362.1,None,0,2026-07-09T15:40:37.9519246+02:00
theo,1,3,37,VT,1,fast,narrow,D5,1388994.293,1388994.293,1388994.293,1389245.028,1389370.041,1389481.386,1389607.268,1389732.106,1389983.031,1389370.041,1389704.208,334.2,None,0,2026-07-09T15:40:41.6690882+02:00
theo,1,3,38,T,1,slow,narrow,D4,1392712.166,,,,,,,,,1393964.896,1394411.017,446.1,None,0,2026-07-09T15:40:45.3869190+02:00
theo,1,3,39,VT,1,slow,narrow,D5,1396429.844,1396429.844,1396429.844,1397070.221,1397390.794,1397669.214,1397961.641,1398267.859,1398922.301,1397390.794,1397752.875,362.1,None,0,2026-07-09T15:40:49.1045239+02:00
theo,1,3,40,VT,1,slow,narrow,D6,1400147.492,1400147.492,1400147.492,1400788.081,1401108.358,1401386.984,1401679.345,1401999.595,1402640.003,1400788.081,1401067.029,278.9,None,0,2026-07-09T15:40:52.8225474+02:00
theo,1,3,41,T,1,fast,narrow,D3,1403864.942,,,,,,,,,1404491.577,1404839.777,348.2,None,0,2026-07-09T15:40:56.5390874+02:00
theo,1,3,42,T,1,fast,narrow,D2,1407581.389,,,,,,,,,1408333.283,1408778.469,445.2,None,0,2026-07-09T15:41:00.2559548+02:00
theo,1,3,43,VT,1,fast,narrow,D5,1411298.336,1411298.336,1411298.336,1411548.762,1411674.214,1411785.552,1411910.811,1412036.495,1412286.844,1411674.214,1411952.991,278.8,None,0,2026-07-09T15:41:03.9729029+02:00
theo,1,3,44,VT,1,slow,narrow,D4,1415014.980,1415014.980,1415014.980,1415655.142,1415975.435,1416253.868,1416546.252,1416866.435,1417507.111,1416253.868,1416532.486,278.6,None,0,2026-07-09T15:41:07.6904330+02:00
theo,1,3,45,V,0,slow,narrow,,1418731.678,1418731.678,1418731.678,1419371.993,1419692.486,1419970.375,1420263.059,1420583.148,1421223.410,,,,None,0,2026-07-09T15:41:11.4055799+02:00
theo,1,3,46,T,1,slow,narrow,D1,1422448.373,,,,,,,,,1424955.118,1425303.459,348.3,None,0,2026-07-09T15:41:15.4737728+02:00
theo,1,3,47,T,1,slow,narrow,D1,1426514.471,,,,,,,,,1429020.298,1429368.455,348.2,None,0,2026-07-09T15:41:19.5381548+02:00
theo,1,3,48,VT,1,fast,narrow,D3,1430579.691,1430579.691,1430579.691,1430830.357,1430955.742,1431067.426,1431192.504,1431317.716,1431568.294,1431192.504,1431512.566,320.1,None,0,2026-07-09T15:41:23.2550346+02:00
theo,1,3,49,T,1,fast,narrow,D5,1434296.460,,,,,,,,,1434686.309,1434992.962,306.7,None,0,2026-07-09T15:41:26.9720499+02:00
theo,1,3,50,VT,1,fast,narrow,D1,1438013.642,1438013.642,1438013.642,1438264.410,1438389.631,1438501.271,1438626.474,1438752.182,1439002.119,1439002.119,1439246.851,244.7,None,0,2026-07-09T15:41:30.6884078+02:00
theo,1,3,51,VT,1,fast,narrow,D6,1441730.574,1441730.574,1441730.574,1441981.410,1442106.541,1442217.722,1442343.172,1442468.496,1442719.414,1441981.410,1442287.637,306.2,None,0,2026-07-09T15:41:34.4059671+02:00
theo,1,3,52,VT,1,fast,narrow,D1,1445447.646,1445447.646,1445447.646,1445698.470,1445823.680,1445934.985,1446060.316,1446186.040,1446436.179,1446436.179,1446687.123,250.9,None,0,2026-07-09T15:41:38.1229048+02:00
theo,1,3,53,V,0,fast,narrow,,1449165.334,1449165.334,1449165.334,1449416.078,1449540.895,1449652.335,1449777.682,1449903.183,1450153.527,,,,None,0,2026-07-09T15:41:41.8398235+02:00
theo,1,3,54,VT,1,fast,narrow,D7,1452882.512,1452882.512,1452882.512,1453133.327,1453258.408,1453369.933,1453494.940,1453620.235,1453870.795,1452882.512,1453258.408,375.9,None,0,2026-07-09T15:41:45.5580268+02:00
theo,1,3,55,T,1,slow,narrow,D4,1456599.307,,,,,,,,,1457852.719,1458214.374,361.7,None,0,2026-07-09T15:41:49.2739192+02:00
theo,1,3,56,VT,1,slow,narrow,D7,1460316.771,1460316.771,1460316.771,1460956.941,1461277.551,1461555.637,1461848.227,1462168.340,1462808.690,1460316.771,1460998.869,682.1,None,0,2026-07-09T15:41:52.9914786+02:00
theo,1,3,57,T,1,slow,narrow,D2,1464034.049,,,,,,,,,1465899.176,1466192.067,292.9,None,0,2026-07-09T15:41:56.7226091+02:00
theo,1,3,58,VT,1,fast,narrow,D3,1467765.041,1467765.041,1467765.041,1468015.451,1468140.709,1468252.276,1468377.679,1468502.659,1468753.278,1468377.679,1468641.996,264.3,None,0,2026-07-09T15:42:00.4415959+02:00
theo,1,3,59,T,1,fast,narrow,D6,1471483.320,,,,,,,,,1471747.223,1472053.334,306.1,None,0,2026-07-09T15:42:04.1583482+02:00
theo,1,3,60,VT,1,fast,narrow,D4,1475200.304,1475200.304,1475200.304,1475450.615,1475575.911,1475687.560,1475813.012,1475938.131,1476188.647,1475687.560,1476021.511,334.0,None,0,2026-07-09T15:42:07.8756166+02:00
theo,1,3,61,VT,1,slow,narrow,D4,1478918.234,1478918.234,1478918.234,1479558.123,1479878.457,1480156.695,1480448.982,1480769.198,1481409.621,1480156.695,1480435.200,278.5,None,0,2026-07-09T15:42:11.5927147+02:00
theo,1,3,62,VT,1,slow,narrow,D2,1482635.188,1482635.188,1482635.188,1483275.258,1483595.483,1483873.913,1484166.502,1484486.254,1485126.992,1484486.254,1484750.747,264.5,None,0,2026-07-09T15:42:15.3102052+02:00
theo,1,3,63,V,0,slow,narrow,,1486351.843,1486351.843,1486351.843,1486991.966,1487312.291,1487590.161,1487883.121,1488203.560,1488842.904,,,,None,0,2026-07-09T15:42:19.0257161+02:00
theo,1,3,64,VT,1,slow,narrow,D6,1490068.209,1490068.209,1490068.209,1490708.843,1491029.085,1491307.858,1491600.199,1491906.533,1492560.531,1490708.843,1491140.763,431.9,None,0,2026-07-09T15:42:22.7432032+02:00
theo,1,3,65,VT,1,slow,narrow,D1,1493785.720,1493785.720,1493785.720,1494426.196,1494746.361,1495024.749,1495317.219,1495637.272,1496277.916,1496277.916,1496621.719,343.8,None,0,2026-07-09T15:42:26.7928760+02:00
theo,1,3,66,T,1,fast,narrow,D3,1497613.946,,,,,,,,,1498240.946,1498727.656,486.7,None,0,2026-07-09T15:42:30.2892553+02:00
theo,1,3,67,VT,1,fast,narrow,D1,1501331.201,1501331.201,1501331.201,1501581.751,1501707.085,1501818.164,1501943.905,1502069.409,1502319.400,1502319.400,1502598.032,278.6,None,0,2026-07-09T15:42:34.0060535+02:00
theo,1,3,68,VT,1,fast,narrow,D7,1505048.471,1505048.471,1505048.471,1505299.170,1505424.391,1505536.126,1505661.326,1505786.758,1506037.693,1505048.471,1505549.859,501.4,None,0,2026-07-09T15:42:37.7238145+02:00
theo,1,3,69,VT,1,slow,narrow,D3,1508765.553,1508765.553,1508765.553,1509406.124,1509726.365,1510005.126,1510297.492,1510617.629,1511258.310,1510297.492,1510729.430,431.9,None,0,2026-07-09T15:42:41.4411632+02:00
theo,1,3,70,VT,1,slow,narrow,D3,1512483.927,1512483.927,1512483.927,1513124.391,1513444.392,1513722.994,1514015.152,1514335.449,1514975.810,1514015.152,1514377.345,362.2,None,0,2026-07-09T15:42:45.1590545+02:00
theo,1,3,71,VT,1,slow,narrow,D7,1516200.418,1516200.418,1516200.418,1516840.961,1517160.569,1517439.392,1517731.286,1518051.642,1518692.620,1516200.418,1516743.795,543.4,None,0,2026-07-09T15:42:48.8757360+02:00
theo,1,3,72,VT,1,fast,narrow,D4,1519917.484,1519917.484,1519917.484,1520167.963,1520292.983,1520404.305,1520529.557,1520655.001,1520905.593,1520404.305,1520766.758,362.5,None,0,2026-07-09T15:42:52.5928590+02:00
theo,1,3,73,T,1,fast,narrow,D2,1523634.511,,,,,,,,,1524386.296,1524636.773,250.5,None,0,2026-07-09T15:42:56.3101412+02:00
theo,1,3,74,T,1,fast,narrow,D7,1527351.046,,,,,,,,,1527351.046,1527936.868,585.8,None,0,2026-07-09T15:43:00.0267454+02:00
theo,1,3,75,T,1,fast,narrow,D4,1531068.455,,,,,,,,,1531569.892,1531876.361,306.5,None,0,2026-07-09T15:43:03.7432244+02:00
theo,1,3,76,VT,1,slow,narrow,D3,1534785.778,1534785.778,1534785.778,1535426.265,1535746.513,1536025.341,1536317.565,1536637.534,1537277.761,1536317.565,1536679.853,362.3,None,0,2026-07-09T15:43:07.4609144+02:00
theo,1,3,77,T,1,slow,narrow,D2,1538503.463,,,,,,,,,1540368.454,1540675.514,307.1,None,0,2026-07-09T15:43:11.1920357+02:00
theo,1,3,78,VT,1,slow,narrow,D6,1542234.309,1542234.309,1542234.309,1542874.906,1543195.481,1543473.727,1543766.076,1544086.268,1544726.307,1542874.906,1543167.901,293.0,None,0,2026-07-09T15:43:14.9095812+02:00
theo,1,3,79,VT,1,fast,narrow,D4,1545951.855,1545951.855,1545951.855,1546202.486,1546327.556,1546439.110,1546564.244,1546689.679,1546940.679,1546439.110,1546703.471,264.4,None,0,2026-07-09T15:43:18.6265963+02:00
theo,1,3,80,T,1,fast,narrow,D5,1549669.563,,,,,,,,,1550059.239,1550337.849,278.6,None,0,2026-07-09T15:43:22.3451435+02:00
theo,1,3,81,VT,1,fast,narrow,D6,1553387.508,1553387.508,1553387.508,1553638.407,1553763.575,1553875.168,1554000.158,1554125.813,1554376.126,1553638.407,1553958.547,320.1,None,0,2026-07-09T15:43:26.0631076+02:00
theo,1,3,82,VT,1,fast,narrow,D6,1557104.374,1557104.374,1557104.374,1557354.973,1557480.244,1557591.652,1557717.002,1557842.103,1558092.700,1557354.973,1557633.780,278.8,None,0,2026-07-09T15:43:29.7793014+02:00
theo,1,3,83,VT,1,fast,narrow,D7,1560821.459,1560821.459,1560821.459,1561072.294,1561197.412,1561308.692,1561433.967,1561559.005,1561809.383,1560821.459,1561308.692,487.2,None,0,2026-07-09T15:43:33.4969277+02:00
theo,1,3,84,VT,1,fast,narrow,D2,1564538.318,1564538.318,1564538.318,1564789.306,1564914.254,1565025.780,1565137.172,1565276.268,1565526.374,1565276.268,1565679.924,403.7,None,0,2026-07-09T15:43:37.2144819+02:00
theo,1,3,85,T,1,slow,narrow,D3,1568255.336,,,,,,,,,1569800.297,1570148.304,348.0,None,0,2026-07-09T15:43:40.9445083+02:00
theo,1,3,86,T,1,slow,narrow,D1,1571985.643,,,,,,,,,1574491.835,1574811.800,320.0,None,0,2026-07-09T15:43:44.9824643+02:00
theo,1,3,87,VT,1,slow,narrow,D2,1576023.001,1576023.001,1576023.001,1576663.301,1576983.838,1577262.570,1577554.901,1577861.295,1578515.799,1577861.295,1578181.640,320.3,None,0,2026-07-09T15:43:48.6990650+02:00
theo,1,3,88,T,1,fast,narrow,D4,1579741.069,,,,,,,,,1580242.454,1580758.158,515.7,None,0,2026-07-09T15:43:52.4164475+02:00
theo,1,3,89,VT,1,fast,narrow,D6,1583458.476,1583458.476,1583458.476,1583709.044,1583834.674,1583945.916,1584071.363,1584196.232,1584446.822,1583709.044,1584001.591,292.5,None,0,2026-07-09T15:43:56.1339623+02:00
theo,1,3,90,T,1,fast,narrow,D7,1587175.565,,,,,,,,,1587175.565,1587746.359,570.8,None,0,2026-07-09T15:43:59.8506184+02:00
theo,1,3,91,VT,1,slow,narrow,D3,1590892.360,1590892.360,1590892.360,1591532.232,1591852.963,1592131.296,1592423.815,1592743.514,1593384.344,1592423.815,1592771.796,348.0,None,0,2026-07-09T15:44:03.5676944+02:00
theo,1,3,92,T,1,slow,narrow,D5,1594608.870,,,,,,,,,1595583.498,1595945.845,362.3,None,0,2026-07-09T15:44:07.2984578+02:00
theo,1,3,93,VT,1,slow,narrow,D1,1598340.244,1598340.244,1598340.244,1598980.561,1599300.932,1599579.022,1599871.655,1600191.799,1600832.135,1600832.135,1601152.332,320.2,None,0,2026-07-09T15:44:11.3228350+02:00
theo,1,3,94,VT,1,fast,narrow,D4,1602363.478,1602363.478,1602363.478,1602614.297,1602739.396,1602850.693,1602975.956,1603101.730,1603351.936,1602850.693,1603199.166,348.5,None,0,2026-07-09T15:44:15.0386526+02:00
theo,1,3,95,VT,1,fast,narrow,D5,1606080.863,1606080.863,1606080.863,1606331.186,1606456.904,1606568.088,1606693.743,1606819.145,1607069.145,1606456.904,1606735.569,278.7,None,0,2026-07-09T15:44:18.7646797+02:00
theo,1,3,96,VT,1,fast,narrow,D5,1609767.244,1609767.244,1609767.244,1610018.344,1610143.181,1610255.428,1610366.587,1610506.465,1610756.513,1610143.181,1610422.529,279.3,None,0,2026-07-09T15:44:22.4452180+02:00
theo,1,3,97,VT,1,slow,narrow,D3,1613487.565,1613487.565,1613487.565,1614128.108,1614448.001,1614726.695,1615018.857,1615339.128,1615979.568,1615018.857,1615311.463,292.6,None,0,2026-07-09T15:44:26.1625742+02:00
theo,1,3,98,VT,1,slow,narrow,D2,1617204.496,1617204.496,1617204.496,1617844.776,1618164.816,1618443.253,1618735.749,1619055.862,1619696.566,1619055.862,1619390.459,334.6,None,0,2026-07-09T15:44:29.8801303+02:00
theo,1,3,99,T,1,slow,narrow,D2,1620921.364,,,,,,,,,1622786.997,1623121.291,334.3,None,0,2026-07-09T15:44:33.6110891+02:00
theo,1,3,100,VT,1,fast,narrow,D4,1624653.119,1624653.119,1624653.119,1624903.510,1625028.711,1625140.510,1625265.800,1625390.795,1625641.553,1625140.510,1625404.734,264.2,None,0,2026-07-09T15:44:37.3291305+02:00
theo,1,3,101,VT,1,fast,narrow,D7,1628371.066,1628371.066,1628371.066,1628621.168,1628746.877,1628858.212,1628983.465,1629108.416,1629359.251,1628371.066,1628872.128,501.1,None,0,2026-07-09T15:44:41.0467747+02:00
theo,1,3,102,T,1,fast,narrow,D7,1632088.187,,,,,,,,,1632088.187,1632408.426,320.2,None,0,2026-07-09T15:44:44.7629170+02:00
theo,1,3,103,VT,1,slow,narrow,D3,1635804.750,1635804.750,1635804.750,1636445.319,1636765.555,1637044.220,1637336.463,1637656.969,1638296.792,1637336.463,1637670.777,334.3,None,0,2026-07-09T15:44:48.4803994+02:00
theo,1,3,104,VT,1,slow,narrow,D2,1639522.110,1639522.110,1639522.110,1640162.309,1640482.379,1640760.736,1641053.309,1641373.326,1642013.774,1641373.326,1641944.136,570.8,None,0,2026-07-09T15:44:52.1969248+02:00
theo,1,3,105,VT,1,slow,narrow,D5,1643239.314,1643239.314,1643239.314,1643879.019,1644199.691,1644477.788,1644770.351,1645090.320,1645731.275,1644199.691,1644742.430,542.7,None,0,2026-07-09T15:44:55.9143250+02:00
theo,1,3,106,V,0,slow,narrow,,1646955.921,1646955.921,1646955.921,1647596.380,1647916.038,1648195.008,1648487.474,1648807.858,1649447.905,,,,None,0,2026-07-09T15:44:59.6309831+02:00
theo,1,3,107,T,1,fast,narrow,D4,1650673.209,,,,,,,,,1651174.357,1651577.864,403.5,None,0,2026-07-09T15:45:03.3487694+02:00
theo,1,3,108,VT,1,fast,narrow,D1,1654390.480,1654390.480,1654390.480,1654641.332,1654766.357,1654878.022,1655003.675,1655128.440,1655379.243,1655379.243,1655628.455,249.2,None,0,2026-07-09T15:45:07.0664533+02:00
