Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1404.787209,pps_vib_fired,B2_T112,,,,D4,64
1405.439964,pps_response,,,,,,62
1408.203117,pps_trial_start,B2_T113,TactileOnly,,,22,22
1409.077693,pps_vib_fired,B2_T113,,,,D5,64
1409.938598,pps_response,,,,,,62
1411.424539,pps_trial_start,B2_T114,TactileOnly,,,10,10
1413.049288,pps_vib_fired,B2_T114,,,,D2,64
1413.840679,pps_response,,,,,,62
1415.381932,pps_trial_start,B2_T115,TactileOnly,,,25,25
1417.020576,pps_vib_fired,B2_T115,,,,D6,64
1417.645304,pps_response,,,,,,62
1421.895425,pps_trial_start,B2_T116,Both,,,38,38
1423.519597,pps_vib_fired,B2_T116,,,,D2,64
1424.015130,pps_response,,,,,,62
1425.449941,pps_trial_start,B2_T117,Both,,,50,50
1426.324969,pps_vib_fired,B2_T117,,,,D5,64
1427.005058,pps_response,,,,,,62
1428.921388,pps_trial_start,B2_T118,TactileOnly,,,10,10
1430.546067,pps_vib_fired,B2_T118,,,,D2,64
1431.448579,pps_response,,,,,,62
1432.865409,pps_trial_start,B2_T119,TactileOnly,,,26,26
1433.490461,pps_vib_fired,B2_T119,,,,D6,64
1436.809265,pps_trial_start,B2_T120,TactileOnly,,,14,14
1438.183663,pps_vib_fired,B2_T120,,,,D3,64
1441.184025,pps_trial_start,B2_T121,TactileOnly,,,17,17
1444.155711,pps_vib_fired,B2_T121,,,,D4,64
1444.586295,pps_response,,,,,,62
1447.738260,pps_trial_start,B2_T122,Both,,,37,37
1452.042346,pps_vib_fired,B2_T122,,,,D2,64
1452.472460,pps_response,,,,,,62
1454.319456,pps_trial_start,B2_T123,TactileOnly,,,14,14
1455.694103,pps_vib_fired,B2_T123,,,,D3,64
1456.416046,pps_response,,,,,,62
1457.985993,pps_trial_start,B2_T124,Both,,,50,50
1458.847143,pps_vib_fired,B2_T124,,,,D5,64
1459.388994,pps_response,,,,,,62
1461.513999,pps_trial_start,B2_T125,TactileOnly,,,29,29
1462.485487,pps_vib_fired,B2_T125,,,,D7,64
1463.111661,pps_response,,,,,,62
1468.067935,pps_trial_start,B2_T126,Both,,,46,46
1469.192731,pps_vib_fired,B2_T126,,,,D4,64
1469.831560,pps_response,,,,,,62
1471.470397,pps_trial_start,B2_T127,TactileOnly,,,26,26
1472.095406,pps_vib_fired,B2_T127,,,,D6,64
1472.914549,pps_response,,,,,,62
1474.983445,pps_trial_start,B2_T128,Both,,,33,33
1479.954475,pps_vib_fired,B2_T128,,,,D1,64
1480.468224,pps_response,,,,,,62
1481.773155,pps_trial_start,B2_T129,Both,,,34,34
1483.647769,pps_vib_fired,B2_T129,,,,D1,64
1484.092009,pps_response,,,,,,62
1485.786665,pps_trial_start,B2_T130,Both,,,53,53
1487.411164,pps_vib_fired,B2_T130,,,,D6,64
1488.397740,pps_response,,,,,,62
1492.187941,pps_trial_start,B2_T131,Both,,,57,57
1493.160046,pps_vib_fired,B2_T131,,,,D7,64
1493.826839,pps_response,,,,,,62
1498.825697,pps_trial_start,B2_T132,Both,,,41,41
1502.464018,pps_vib_fired,B2_T132,,,,D3,64
1502.978193,pps_response,,,,,,62
1505.144218,pps_trial_start,B2_T133,TactileOnly,,,9,9
1509.449970,pps_vib_fired,B2_T133,,,,D2,64
1510.158610,pps_response,,,,,,62
